model,model_family,train_ratio,seed,condition,hyperparameter_name,hyperparameter_value,source_validation_mcc,source_metrics
lightgbm_class_weight_balanced,lightgbm,90/10,1,random_fp_10,num_leaves,63,0.49551400000000001,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,1,random_fp_20,num_leaves,15,0.45291100000000001,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,1,heuristic_fp_10,num_leaves,63,0.50750499999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,1,heuristic_fp_20,num_leaves,63,0.41230499999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,2,clean,num_leaves,63,0.59684899999999996,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,2,random_flip_10,num_leaves,15,0.45941100000000001,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,2,random_flip_20,num_leaves,63,-0.014425,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,2,random_fp_10,num_leaves,31,0.57894699999999999,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,2,random_fp_20,num_leaves,31,0.43328899999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,2,heuristic_fp_10,num_leaves,63,0.56570399999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,2,heuristic_fp_20,num_leaves,31,0.436006,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,3,clean,num_leaves,31,0.51639800000000002,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,3,random_flip_10,num_leaves,31,0.49551400000000001,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,3,random_flip_20,num_leaves,63,-0.117502,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,3,random_fp_10,num_leaves,63,0.56570399999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,3,random_fp_20,num_leaves,63,0.510355,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,3,heuristic_fp_10,num_leaves,31,0.56902200000000003,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,3,heuristic_fp_20,num_leaves,63,0.490537,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,4,clean,num_leaves,31,0.42594300000000002,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,4,random_flip_10,num_leaves,15,0.378133,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,4,random_flip_20,num_leaves,63,-0.111111,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,4,random_fp_10,num_leaves,31,0.43866899999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,4,random_fp_20,num_leaves,63,0.43033100000000002,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,4,heuristic_fp_10,num_leaves,63,0.41879300000000003,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,4,heuristic_fp_20,num_leaves,63,0.40958600000000001,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,5,clean,num_leaves,63,0.47984199999999999,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,5,random_flip_10,num_leaves,63,0.41414000000000001,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,5,random_flip_20,num_leaves,31,-0.116397,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,5,random_fp_10,num_leaves,63,0.48112500000000002,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,5,random_fp_20,num_leaves,15,0.49009799999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,5,heuristic_fp_10,num_leaves,63,0.50750499999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,5,heuristic_fp_20,num_leaves,63,0.46432200000000001,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
