model,model_family,train_ratio,seed,condition,hyperparameter_name,hyperparameter_value,source_validation_mcc,source_metrics
random_forest_class_weight_balanced,random_forest,90/10,1,random_fp_10,min_samples_leaf,5,0.43994100000000003,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,1,random_fp_20,min_samples_leaf,1,0.37997999999999998,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,1,heuristic_fp_10,min_samples_leaf,5,0.537327,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,1,heuristic_fp_20,min_samples_leaf,2,0.40047199999999999,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,2,clean,min_samples_leaf,5,0.54161400000000004,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,2,random_flip_10,min_samples_leaf,1,0,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,2,random_flip_20,min_samples_leaf,1,0,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,2,random_fp_10,min_samples_leaf,1,0.37997999999999998,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,2,random_fp_20,min_samples_leaf,1,0.30942599999999998,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,2,heuristic_fp_10,min_samples_leaf,5,0.61105200000000004,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,2,heuristic_fp_20,min_samples_leaf,5,0.54997200000000002,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,3,clean,min_samples_leaf,2,0.493197,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,3,random_flip_10,min_samples_leaf,2,0.30942599999999998,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,3,random_flip_20,min_samples_leaf,1,0,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,3,random_fp_10,min_samples_leaf,5,0.31773499999999999,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,3,random_fp_20,min_samples_leaf,1,0.37997999999999998,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,3,heuristic_fp_10,min_samples_leaf,1,0.54161400000000004,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,3,heuristic_fp_20,min_samples_leaf,5,0.510355,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,4,clean,min_samples_leaf,5,0.45425700000000002,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,4,random_flip_10,min_samples_leaf,1,0,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,4,random_flip_20,min_samples_leaf,1,0,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,4,random_fp_10,min_samples_leaf,5,0.38359799999999999,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,4,random_fp_20,min_samples_leaf,1,0.31773499999999999,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,4,heuristic_fp_10,min_samples_leaf,5,0.52170899999999998,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,4,heuristic_fp_20,min_samples_leaf,2,0.493197,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,5,clean,min_samples_leaf,1,0.43994100000000003,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,5,random_flip_10,min_samples_leaf,1,0.37997999999999998,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,5,random_flip_20,min_samples_leaf,1,0,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,5,random_fp_10,min_samples_leaf,1,0.37997999999999998,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,5,random_fp_20,min_samples_leaf,1,0.37997999999999998,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,5,heuristic_fp_10,min_samples_leaf,5,0.55393800000000004,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
random_forest_class_weight_balanced,random_forest,90/10,5,heuristic_fp_20,min_samples_leaf,1,0.49360599999999999,results/model_experiments/random_forest_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
