run_name,model,model_family,train_ratio,seed,condition,hyperparameter_name,hyperparameter_value,learning_rate,selected_epoch,training_epochs_completed,selection_metric,tie_break_metrics,selection_key
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,heuristic_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,5,mcc,f1/recall/precision/balanced_accuracy,"[0.6365239496641676, 0.7317073170731707, 0.7894736842105263, 0.6818181818181818, 0.8333333333333333]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_flip_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5878963512522154, 0.6666666666666666, 0.5789473684210527, 0.7857142857142857, 0.763157894736842]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_flip_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5927489783638191, 0.6785714285714286, 1.0, 0.5135135135135135, 0.8421052631578947]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5962847939999439, 0.6857142857142857, 0.631578947368421, 0.75, 0.7807017543859649]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.6118419408382955, 0.7142857142857143, 0.7894736842105263, 0.6521739130434783, 0.8245614035087719]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,clean,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5695214286468868, 0.6829268292682927, 0.7368421052631579, 0.6363636363636364, 0.7982456140350878]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,heuristic_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5695214286468868, 0.6829268292682927, 0.7368421052631579, 0.6363636363636364, 0.7982456140350878]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,heuristic_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.6779870155235166, 0.7619047619047619, 0.8421052631578947, 0.6956521739130435, 0.8596491228070176]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_flip_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5651329115440037, 0.6666666666666666, 0.631578947368421, 0.7058823529411765, 0.7719298245614035]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_flip_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.63377649087223, 0.72, 0.9473684210526315, 0.5806451612903226, 0.8596491228070176]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5535117231700726, 0.6470588235294118, 0.5789473684210527, 0.7333333333333333, 0.7543859649122807]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.6248809410409238, 0.7037037037037037, 1.0, 0.5428571428571428, 0.8596491228070176]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,4,clean,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,5,mcc,f1/recall/precision/balanced_accuracy,"[0.521749194749951, 0.6285714285714286, 0.5789473684210527, 0.6875, 0.7456140350877193]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,4,heuristic_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5873015873015873, 0.6956521739130435, 0.8421052631578947, 0.5925925925925926, 0.8245614035087718]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,4,heuristic_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.6118419408382955, 0.7142857142857143, 0.7894736842105263, 0.6521739130434783, 0.8245614035087719]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,4,random_flip_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.6075304364080837, 0.7027027027027027, 0.6842105263157895, 0.7222222222222222, 0.7982456140350878]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,4,random_flip_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5669467095138409, 0.6808510638297872, 0.8421052631578947, 0.5714285714285714, 0.8157894736842105]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,4,random_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5945883900105632, 0.7, 0.7368421052631579, 0.6666666666666666, 0.8070175438596491]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,4,random_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5535117231700726, 0.6470588235294118, 0.5789473684210527, 0.7333333333333333, 0.7543859649122807]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,5,clean,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5095101710852533, 0.6060606060606061, 0.5263157894736842, 0.7142857142857143, 0.7280701754385965]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,5,heuristic_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5873015873015873, 0.6956521739130435, 0.8421052631578947, 0.5925925925925926, 0.8245614035087718]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,5,heuristic_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5101127853361851, 0.64, 0.8421052631578947, 0.5161290322580645, 0.7894736842105263]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,5,random_flip_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5651329115440037, 0.6666666666666666, 0.631578947368421, 0.7058823529411765, 0.7719298245614035]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,5,random_flip_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.49236596391733095, 0.6031746031746031, 1.0, 0.4318181818181818, 0.7807017543859649]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,5,random_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5039526306789697, 0.6382978723404256, 0.7894736842105263, 0.5357142857142857, 0.7807017543859649]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,5,random_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5360562674188973, 0.6486486486486487, 0.631578947368421, 0.6666666666666666, 0.763157894736842]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,1,clean,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5144957554275265, 0.5517241379310345, 0.42105263157894735, 0.8, 0.6973684210526316]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,1,heuristic_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.4675562562464481, 0.5666666666666667, 0.8947368421052632, 0.4146341463414634, 0.7894736842105263]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,1,heuristic_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.4216370213557839, 0.5217391304347826, 0.9473684210526315, 0.36, 0.763157894736842]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,1,random_flip_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5425645884340419, 0.6382978723404256, 0.7894736842105263, 0.5357142857142857, 0.8092105263157895]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,1,random_flip_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.57843540169611, 0.6666666666666666, 0.7894736842105263, 0.5769230769230769, 0.8223684210526316]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,1,random_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5571768205782356, 0.6511627906976745, 0.7368421052631579, 0.5833333333333334, 0.8026315789473684]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,1,random_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5809475019311124, 0.6666666666666666, 0.6842105263157895, 0.65, 0.7960526315789473]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,2,clean,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,5,mcc,f1/recall/precision/balanced_accuracy,"[0.6020380379982541, 0.6451612903225806, 0.5263157894736842, 0.8333333333333334, 0.75]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,2,heuristic_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5345224838248488, 0.6274509803921569, 0.8421052631578947, 0.5, 0.8157894736842105]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,2,heuristic_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5017670301100369, 0.6086956521739131, 0.7368421052631579, 0.5185185185185185, 0.7828947368421053]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,2,random_flip_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5720460816036579, 0.6428571428571429, 0.9473684210526315, 0.4864864864864865, 0.8486842105263157]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,2,random_flip_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5500412374569982, 0.64, 0.8421052631578947, 0.5161290322580645, 0.8223684210526316]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,2,random_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5163977794943222, 0.6153846153846154, 0.631578947368421, 0.6, 0.763157894736842]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,2,random_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.47809144373375745, 0.5909090909090909, 0.6842105263157895, 0.52, 0.763157894736842]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,3,clean,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.6495190528383289, 0.7058823529411765, 0.631578947368421, 0.8, 0.7960526315789473]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,3,heuristic_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.4900511134653511, 0.5625, 0.47368421052631576, 0.6923076923076923, 0.7105263157894737]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,3,heuristic_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.46426557269965096, 0.5769230769230769, 0.7894736842105263, 0.45454545454545453, 0.7763157894736843]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,3,random_flip_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,5,mcc,f1/recall/precision/balanced_accuracy,"[0.7216878364870322, 0.7647058823529411, 0.6842105263157895, 0.8666666666666667, 0.8289473684210527]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,3,random_flip_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.4743416490252569, 0.5507246376811594, 1.0, 0.38, 0.7960526315789473]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,3,random_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5976143046671968, 0.6818181818181818, 0.7894736842105263, 0.6, 0.8289473684210527]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,3,random_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,5,mcc,f1/recall/precision/balanced_accuracy,"[0.6312279884865479, 0.7027027027027027, 0.6842105263157895, 0.7222222222222222, 0.8092105263157895]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,4,clean,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.6177395184671742, 0.6976744186046512, 0.7894736842105263, 0.625, 0.8355263157894737]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,4,heuristic_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,5,mcc,f1/recall/precision/balanced_accuracy,"[0.3493455899541647, 0.4878048780487805, 0.5263157894736842, 0.45454545454545453, 0.6842105263157894]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,4,heuristic_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.4364357804719847, 0.5555555555555556, 0.7894736842105263, 0.42857142857142855, 0.763157894736842]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,4,random_flip_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.4743416490252569, 0.5507246376811594, 1.0, 0.38, 0.7960526315789473]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,4,random_flip_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5257228690148686, 0.625, 0.7894736842105263, 0.5172413793103449, 0.8026315789473684]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,4,random_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.451221794723217, 0.5614035087719298, 0.8421052631578947, 0.42105263157894735, 0.7763157894736842]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,4,random_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5484803517014367, 0.6285714285714286, 0.5789473684210527, 0.6875, 0.756578947368421]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,clean,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.538305421923955, 0.6031746031746031, 1.0, 0.4318181818181818, 0.8355263157894737]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,heuristic_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5194113811148742, 0.6222222222222222, 0.7368421052631579, 0.5384615384615384, 0.7894736842105263]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,heuristic_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5017670301100369, 0.6086956521739131, 0.7368421052631579, 0.5185185185185185, 0.7828947368421053]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_flip_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5195352837353236, 0.6153846153846154, 0.8421052631578947, 0.48484848484848486, 0.8092105263157894]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_flip_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.05157106231293967, 0.336283185840708, 1.0, 0.20212765957446807, 0.506578947368421]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5571768205782356, 0.6511627906976745, 0.7368421052631579, 0.5833333333333334, 0.8026315789473684]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.6061678943403653, 0.68, 0.8947368421052632, 0.5483870967741935, 0.8552631578947368]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,clean,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,5,mcc,f1/recall/precision/balanced_accuracy,"[0.46558098913467627, 0.5, 0.42105263157894735, 0.6153846153846154, 0.695906432748538]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,heuristic_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.37774773329620814, 0.4444444444444444, 0.5263157894736842, 0.38461538461538464, 0.7163742690058479]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,heuristic_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.4212000162067276, 0.42857142857142855, 0.3157894736842105, 0.6666666666666666, 0.6491228070175439]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_flip_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.0, 0.0, 0.0, 0.0, 0.5]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_flip_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.0, 0.0, 0.0, 0.0, 0.5]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,5,mcc,f1/recall/precision/balanced_accuracy,"[0.4674937935403238, 0.5142857142857142, 0.47368421052631576, 0.5625, 0.7163742690058479]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.0, 0.0, 0.0, 0.0, 0.5]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,2,clean,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,5,mcc,f1/recall/precision/balanced_accuracy,"[0.46558098913467627, 0.5, 0.42105263157894735, 0.6153846153846154, 0.695906432748538]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,2,heuristic_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.49270637563832587, 0.5416666666666666, 0.6842105263157895, 0.4482758620689655, 0.7953216374269005]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,2,heuristic_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5062895554167107, 0.5490196078431373, 0.7368421052631579, 0.4375, 0.8157894736842105]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,2,random_flip_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.5321637426900585, 0.5789473684210527, 0.5789473684210527, 0.5789473684210527, 0.7660818713450293]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,2,random_flip_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.0, 0.0, 0.0, 0.0, 0.5]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,2,random_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,5,mcc,f1/recall/precision/balanced_accuracy,"[0.4212000162067276, 0.42857142857142855, 0.3157894736842105, 0.6666666666666666, 0.6491228070175439]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,2,random_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.0, 0.0, 0.0, 0.0, 0.5]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,3,clean,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,5,mcc,f1/recall/precision/balanced_accuracy,"[0.503788254678635, 0.5, 0.3684210526315789, 0.7777777777777778, 0.6783625730994152]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,3,heuristic_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,5,mcc,f1/recall/precision/balanced_accuracy,"[0.4141401313167248, 0.47619047619047616, 0.5263157894736842, 0.43478260869565216, 0.7251461988304093]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,3,heuristic_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.48249790963716394, 0.5365853658536586, 0.5789473684210527, 0.5, 0.7573099415204678]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,3,random_flip_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,5,mcc,f1/recall/precision/balanced_accuracy,"[0.4432083142738085, 0.4666666666666667, 0.3684210526315789, 0.6363636363636364, 0.672514619883041]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,3,random_flip_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.0, 0.0, 0.0, 0.0, 0.5]"
