scope,relative_path,normalization,content_bytes,sha256
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_2/random_flip_20/valid.jsonl,exact,163857,47cec507836de2a1f10e21184bf1b0d9d9c7636d46830a5c4b51783e47936bed
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_2/random_fp_10/metadata.json,json_without_generated_at_utc,1372,4a8e1d38eae95225f4967fa92b10a8a7b242853f2258b3ff67f6e3d3a9a51908
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_2/random_fp_10/train.jsonl,exact,8983218,5b896715c3b99b78b03c7dceb9f500c99b58f210d91fca7fda423da76511f87c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_2/random_fp_10/valid.jsonl,exact,163665,77bdaa82673f409ed82dee3c7baf8abdc607c3b7912e9cb5647ee71c3e0255cc
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_2/random_fp_20/metadata.json,json_without_generated_at_utc,1373,aafc342874e1de439eba6d09aa63e263337ad63fab97b97ca188490775062eac
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_2/random_fp_20/train.jsonl,exact,10366290,1e78cb9a163b5ac54880b9eda052bbc587233ef7359858fd611dec38e77a6287
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_2/random_fp_20/valid.jsonl,exact,163665,98e23c370606fa7ca5c42067a38de42586437017d022f0723b8c752c8d8a3747
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/clean/metadata.json,json_without_generated_at_utc,1240,abc05ee39d876f2d3b609b63ec84e366bbf1ff2c302a05560ad390ee95fe9aaf
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/clean/train.jsonl,exact,7611588,ae5bdb9d7ca4ad7db9dd8e7be4da9f07ec280de9d751487789980869d2de1770
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/clean/valid.jsonl,exact,172077,749a0c9b33c697e512293a2cc55565ec548cc31e77f57402eab18a5133571a2f
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/heuristic_fp_10/metadata.json,json_without_generated_at_utc,1410,5add7d6874308073f95560eb826ac6d8718aff0c227a7d8fa34f1bfe139cb2d8
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/heuristic_fp_10/train.jsonl,exact,9067100,10646623983d868779e0ddc9529dfcc25c013dc497ccd4dcd1f6d00521fe9366
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/heuristic_fp_10/valid.jsonl,exact,172893,5ee29df87cfc0ebf495d2f6f38f97a65f3653d13d3165b7791bc52f5617cad49
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/heuristic_fp_20/metadata.json,json_without_generated_at_utc,1411,bbac83e6aa1d796fcc60c4674921aa3c6d047ef032f9d97f0afc4a04451400f4
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/heuristic_fp_20/train.jsonl,exact,10236625,67dd7658fb1b2a0038755b47ad9e55dfda8813f034f0bc859ca24a7c569cabeb
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/heuristic_fp_20/valid.jsonl,exact,172893,12dd88056f528527e6ff24f341d1078ec49a81e43a9e0e08e15f8012a3dd22d0
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/random_flip_10/metadata.json,json_without_generated_at_utc,1399,8f637fd47699e11b39b33fa9f3a53f9580ed8f5f4d4adbb43fe6479ac66d57e2
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/random_flip_10/train.jsonl,exact,7638078,6dff346179f686113a7c1bb2ccfc6ebf240ca11d8801ad21e55e62b59fe08eb0
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/random_flip_10/valid.jsonl,exact,172797,ec461006954585600fd2386f2adf05ca2c3f0198f3a6ae769df92c0484b63ba0
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/random_flip_20/metadata.json,json_without_generated_at_utc,1402,b2c192f6e14aaff9a5e24ccb538e99b938aa41147e1557150732762f929bd646
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/random_flip_20/train.jsonl,exact,7639098,0416e0231edaf920f9c7d75b4775ba57d9525fd5f599822466389c6ea2893b87
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/random_flip_20/valid.jsonl,exact,172797,e7e10c8556dfe88ef23ec212c77d34571dc147ab812aa33177969e79eaacc4e8
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/random_fp_10/metadata.json,json_without_generated_at_utc,1372,868b44061ef8af05dcee6a9270acb9d5d6cb82b33f810314e37d9f08ba7cc15a
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/random_fp_10/train.jsonl,exact,8894272,8e9056a924935c5b95fb764214abeac5179104a8d8caa1aeb3ae56e8adfdcf77
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/random_fp_10/valid.jsonl,exact,172605,b267318ead426ef8eee51d4d81f6b6045fc27ec4c6fa1ef500410087d665fac0
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/random_fp_20/metadata.json,json_without_generated_at_utc,1373,a60a41404d1b842a4ccac4ff4e880750b86c23bfc65b7e8bbab416617bc534f7
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/random_fp_20/train.jsonl,exact,10388427,5750e150d9bc79cca0e16deb420c6b7a0174bb030fe1440747077a35a566e77c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_3/random_fp_20/valid.jsonl,exact,172605,0b7b0ac35ba5e13d7302333173110749e0c1aee8411218c004843389b8813a85
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/clean/metadata.json,json_without_generated_at_utc,1240,5e50170652cbfa97aa6611bf6fef129036fe7809f1f7dd08df26b9ba5323ee5d
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/clean/train.jsonl,exact,7877790,d0282cacba65d3b411da4ffaaeffaa87010dc59a179f045202257ae1250871f3
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/clean/valid.jsonl,exact,198367,2493cfe2a1fa815c2eac8c6789d50edd722e821bbc2f02e9d4555633e46db93e
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/heuristic_fp_10/metadata.json,json_without_generated_at_utc,1410,30b48bc5678945f9ab83f4c690749ea5cbbb7c9f1d418497859c38f958387d5f
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/heuristic_fp_10/train.jsonl,exact,9106657,85aad5420c5feaaf2dca48a1ba4f3e24438fba71d1c992382245b88df916a4db
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/heuristic_fp_10/valid.jsonl,exact,199183,24f200c43ccbd15f31674f6803bc2dd8773f6355da7b568472a3cf770884ec76
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/heuristic_fp_20/metadata.json,json_without_generated_at_utc,1411,18cd94c3e77ff10294a31bdf776d20b4cc42effe9e14f9eef9b0d405cce60b8d
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/heuristic_fp_20/train.jsonl,exact,10509783,9677202abb41537f34bf206d955f46039ca6e595d5f7fcd1bfc0cb5eebb21156
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/heuristic_fp_20/valid.jsonl,exact,199183,73c53c797015bbe73e367d7cf43c08c308caa545e0a5d1b33526e64906f11255
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/random_flip_10/metadata.json,json_without_generated_at_utc,1399,7606ee1348d9aa6857281898aa12ebf5b4c27fdd8d0c70750747eb685ee4e319
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/random_flip_10/train.jsonl,exact,7904280,2535e422532e73a265c781004665689b91fa3858b1f796b9d7e58ccc9faaa5f2
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/random_flip_10/valid.jsonl,exact,199087,c97f90a2c8e2659ab5face40fd816dece89d0bfc44dd0613d52c9b1665278745
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/random_flip_20/metadata.json,json_without_generated_at_utc,1402,4a69bc6a557e18cb731ecd81600ef5e9a0d0df9f0ff81d03740193e9a2cbc82c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/random_flip_20/train.jsonl,exact,7905300,de9136d050abe9ef060744ff870fa5966bd81cefe1f9eac7728d477b76d8d175
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/random_flip_20/valid.jsonl,exact,199087,ec48e474c8ea60c1f8c7e6cd8a758dc46b44c3768cb814db7c9ed487f0ca90df
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/random_fp_10/metadata.json,json_without_generated_at_utc,1372,e0a1224aeb82b69cadf64873a4dad2d836f393d39110ca57c7e33695e7e9a08c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/random_fp_10/train.jsonl,exact,9197062,a1383ae440896d9bb738f5110c928075d732ea49ec0a94b2e4875a566dd36234
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/random_fp_10/valid.jsonl,exact,198895,51ee9512db8c798bdfde26a48d1048476dda32d30153533bf9e22400fd1b64e9
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/random_fp_20/metadata.json,json_without_generated_at_utc,1373,bef580d014c89a8b08d9af50cc75b82d7ff2b7bb2401340e7263de53e31b1330
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/random_fp_20/train.jsonl,exact,10623378,0f4e5ada529cb1ff9750468f3fd4e9e2d12e2ee152d3f93bc1422c2e28e21e88
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_4/random_fp_20/valid.jsonl,exact,198895,4771ab3c143178481602da583a493788a45a5008d4c8939647cfdfed22feb5d6
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/clean/metadata.json,json_without_generated_at_utc,1240,6714a165c54c35f5cad08af063a3490332b738eb2f45eb458b9b7ab66118d71c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/clean/train.jsonl,exact,7817665,1aa77ed10d9a356d469389de68cf4aa43252579c7d63c08f22f36ee953b01212
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/clean/valid.jsonl,exact,183607,ba5a9601185ac03e79da40270c8f9314e8c17da850bf877de6192034f986dc74
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/heuristic_fp_10/metadata.json,json_without_generated_at_utc,1410,f84e42f4d611ab801d3fd9659237593da88d69c8834ecc1114f123498906918d
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/heuristic_fp_10/train.jsonl,exact,9053579,df49a7213fdb14145a688a14c29eb20bd5906a4ab1a222abfb6e9247f86fb808
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/heuristic_fp_10/valid.jsonl,exact,184423,7f5883b1207c2d08f80fcd4b376f056f51d9d78126956ab2a8cd3c54028d90eb
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/heuristic_fp_20/metadata.json,json_without_generated_at_utc,1411,e9c2d5ee3170708a277ab6810fcb223fe1a9513dd7a22d3c6afcb30fa39dfe7f
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/heuristic_fp_20/train.jsonl,exact,10422205,51375343469a6379c9499e6e279bcbf815914e81059149cb99a8519a47fc0db6
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/heuristic_fp_20/valid.jsonl,exact,184423,3b9a9a587f2b8cafcc982285daf9afc07cd19ba4e0d39605eb19acf562a22bd9
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/random_flip_10/metadata.json,json_without_generated_at_utc,1399,88f78ad427ed4ac8dc1141118131f7308a01c78ba4a1ce8831738a770e65c83f
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/random_flip_10/train.jsonl,exact,7844155,525f763af10218e635a91b352e498ffbadf2dbf238f0e9498362a138bcf6462a
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/random_flip_10/valid.jsonl,exact,184327,5a72efa75c73098b182f87f4d3d4bae88b5e344a3bec1cd2aa20ce9624493a7a
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/random_flip_20/metadata.json,json_without_generated_at_utc,1402,7a23644dd60ffcbae888474d005a8e79e492487e71d02544373d04d9122bc682
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/random_flip_20/train.jsonl,exact,7845175,4a89ca7ce3170548a412dc0b05fe14d2925f1550740cdb6a954782cacea6f1b6
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/random_flip_20/valid.jsonl,exact,184327,094e72a268a9d8a428f362c61ddb6755c426424eb55ec1fa1910feffd92fa5ec
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/random_fp_10/metadata.json,json_without_generated_at_utc,1372,a4e6dfa9b5504a510a2259cf6d259e26a23b34bfd0c65c0a34498af40ca4161b
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/random_fp_10/train.jsonl,exact,9011220,0c5de6b4419ae6edcc224054d4ab0d6741c69c8d73622a78439ce0635352f6d3
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/random_fp_10/valid.jsonl,exact,184135,70de405c520b75c86ec4978d8d8a1f65f2ac52196853e3b24f91eb0f7669f80e
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/random_fp_20/metadata.json,json_without_generated_at_utc,1373,194635d188f082b556287b38696ad51ca1acb68f464f813c212e30f374d3f6d1
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/random_fp_20/train.jsonl,exact,10529782,a47737fca72f0445d70461e6513e0d14e7ffe5146b2ac2671163657c6b955e2c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_60_40/seed_5/random_fp_20/valid.jsonl,exact,184135,e109eb60adfc282f9b52c48b737b32e6066fd0b9081b1d12e8a5904f35bb420b
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/clean/metadata.json,json_without_generated_at_utc,1240,bb977e7bbc1070ee3809568654ec5f1cbb252d450beac5ccb35154bd157b541c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/clean/train.jsonl,exact,9736364,6885b5f9d628a3e5cd097d8967a3c24951299f2295126f7327b59a0000a0e473
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/clean/valid.jsonl,exact,225763,b04f0c27879be0d41d5e6bba05ef82094b6e14730e73a7412a5c3adac5b8dc55
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/heuristic_fp_10/metadata.json,json_without_generated_at_utc,1410,682b1461ca4e8b4e1c3faaff49ff8d5ed565cae0a2cbb1d2f4bf887592af8635
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/heuristic_fp_10/train.jsonl,exact,12174074,e55b2a726447c5a90a77739349a227f78773c54df028119da1992bfc9e91c07c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/heuristic_fp_10/valid.jsonl,exact,226851,e60ab1177dd5b1f4cc7963f33af05a7886f9200bdb5f85d023500f619e13f4d4
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/heuristic_fp_20/metadata.json,json_without_generated_at_utc,1414,c39a8c9ae87bdec84ce5395849993e443b4f91a234d0fc5cf015e2c47b9db7d5
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/heuristic_fp_20/train.jsonl,exact,15215823,6e0ffdf5a55101ec2b64cc42be1b8878aff31cc7f8456eabfea0f4659eed4ae4
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/heuristic_fp_20/valid.jsonl,exact,226851,260960c26c69b2ef83384e8097ede7d3c93985a43ff03476dd8ff967d50ee2b7
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/random_flip_10/metadata.json,json_without_generated_at_utc,1402,ddf7458fbeffee1b238c4eddc20dc858d916a3bd4612c2bcd75627c5c500d7e3
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/random_flip_10/train.jsonl,exact,9771692,ec1e942e45d82a5356c8783dbbe3c991d985ed75f593f8284928e0150cd3b1fb
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/random_flip_10/valid.jsonl,exact,226723,9cce5ccc185b4b8443b4ab837b967ef6df470ba650b678011623a596e9ee342a
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/random_flip_20/metadata.json,json_without_generated_at_utc,1402,cdfbd00c625ba6dc8b67e336c14fe1298fe7052ba11d63febfe6b05aa069716b
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/random_flip_20/train.jsonl,exact,9773048,6c6a7c446252cc0ea1b6dcf78de802710b46cf5bedc647e07f66890ad6abcf98
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/random_flip_20/valid.jsonl,exact,226723,8c2d5f6fad01cd1abd7267de94202e3bfa4b75175b95163df85f1125ea85226e
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/random_fp_10/metadata.json,json_without_generated_at_utc,1372,56580fb160cab61a00fd59952065e36c9dd27672ab71dbdb1422a16856521de7
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/random_fp_10/train.jsonl,exact,12034571,439ad49f13f3f880e31c12ff61bd682b0041bf725aedd6afa5e59df9fccd604b
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/random_fp_10/valid.jsonl,exact,226467,cb3c2982bc7f634a53132ef8329650a6fd8d653521cfa2ed701dad8e78bc03fa
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/random_fp_20/metadata.json,json_without_generated_at_utc,1376,09043b1d81481ef74209bfb59fd9c4fbd0924ca5fc4a90a0b89a5f8f5e907789
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/random_fp_20/train.jsonl,exact,14353512,bd036d9dd3bad3fa3e698ba34a4946969e39a9d88875f90b82dc1a482d341ea4
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_1/random_fp_20/valid.jsonl,exact,226467,bbc0c5d7d626e486981c600631c9bb1b665d6c6a8f8b2c604c24a2366d1a62ea
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/clean/metadata.json,json_without_generated_at_utc,1240,e083974749c67aebeb19c9da08d61490eb670183e17cd5dfea44f77deb925369
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/clean/train.jsonl,exact,9419991,c5eccfa821f142d57a59f3a422ee31f36b5368e70eacadaf7e915a73ad506252
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/clean/valid.jsonl,exact,206414,d0bcdab8d097923cad54543f446e19ad46c42cfc8bd38fe3ff89f74e2bc0cb79
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/heuristic_fp_10/metadata.json,json_without_generated_at_utc,1410,b4c1c511fa51ffbb7c0ab21f6e3eb7014f739569c2223ef2288eb6848541843b
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/heuristic_fp_10/train.jsonl,exact,11763775,09f18bb5adaaa4095363432a13242fa7bca36e033a71e059862440e1f784f847
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/heuristic_fp_10/valid.jsonl,exact,207502,2de9103c4af3fabe209075b6449ce6bf4ea9bd2704e81918481ffc4f984f3e24
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/heuristic_fp_20/metadata.json,json_without_generated_at_utc,1414,1bdfbfaf8a233689561446b01eeb7d189fad69212d8f2f834808ded3a974f6d0
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/heuristic_fp_20/train.jsonl,exact,13996594,fedc70f9e3900cde1685be11067f8e5774faa9c065a6e0d37e44f06a7917e828
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/heuristic_fp_20/valid.jsonl,exact,207502,9f32f05239e5b900f8069a4f71a8238f80a29e7accce6382e6bd69fafc865b9d
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/random_flip_10/metadata.json,json_without_generated_at_utc,1402,792409d5750c8b508e22c4ae6cf5e338a88faba40130a365d0a35a30468d3b0c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/random_flip_10/train.jsonl,exact,9455319,ef89d8419ecb34fbeb375517dc1ed44dfcda2881d94cdd5d6d522a5803e4c30b
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/random_flip_10/valid.jsonl,exact,207374,ee8b74080a781a1bc62d1ef8806eed97d720b5e08f8f9f87bbca21cca260371e
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/random_flip_20/metadata.json,json_without_generated_at_utc,1402,0c0245fedb054c4d2549b8c4cbd5195981b83cd6a87cd9a6afc0ecdb6693a048
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/random_flip_20/train.jsonl,exact,9456675,8116238e5c77754e1c4a64180e99be1f49069d4fb44e83cda1da7ed0decfe323
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/random_flip_20/valid.jsonl,exact,207374,3fd57427dcdb2daf2bd56bf0fcf871fdce73d671fcf1b91e54d138fa1760c983
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/random_fp_10/metadata.json,json_without_generated_at_utc,1372,290e1ed092b786aee4a80ee7a5a3146851e71c2863e06d312a935c3ee32e84f1
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/random_fp_10/train.jsonl,exact,11809725,2e85cc01e7278fe83a23f6193834bd966c2fcf88ee0ed2e4243b257d1e85388b
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/random_fp_10/valid.jsonl,exact,207118,2a8ebc91fac2d04c88e752acea595871e4bceeb8ed67d96cdf490ff5bb1c798c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/random_fp_20/metadata.json,json_without_generated_at_utc,1376,af0407f9ffe2f4546121053d8f854c7406afd1935c147e9bc32b31d70857c1b2
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/random_fp_20/train.jsonl,exact,14212269,a21f44fc6696d9000bcca8d3cf28f5590d09ae5a912b6d62a72c693731b67bd7
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_2/random_fp_20/valid.jsonl,exact,207118,745b86ab0331edf64edeb490a9d1538e3afaff48eaae54acf8e19774fb3ad809
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/clean/metadata.json,json_without_generated_at_utc,1240,2e4aa3983804ed0f104c642334a8286b3989e66778aeceabdb6869435d632f3b
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/clean/train.jsonl,exact,9380137,be00079728ea10b14c5fc71679bec6166a170f4079d942a324ecc2a97dc85672
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/clean/valid.jsonl,exact,211971,e1759b9ff6eb934d328eeefdd280b8ba963f4d03b27fd69597f813fe60a76c82
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/heuristic_fp_10/metadata.json,json_without_generated_at_utc,1410,f2844e1d884349d25b18563c331f084250db76b0704447b0e359a62abea9b76e
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/heuristic_fp_10/train.jsonl,exact,11909265,cab9d71516e304fd7f823a845ddfddb145e7185d7fa3352fe19b0df399aa12c4
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/heuristic_fp_10/valid.jsonl,exact,213059,075e6aa98e224bbc738812cc11d3506f0dd221039f80c310e24f3cd76d627360
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/heuristic_fp_20/metadata.json,json_without_generated_at_utc,1414,e3ed9e13fe1fe38a4f07d45fb24c3254487145951f2b61240e23e071765bc6fc
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/heuristic_fp_20/train.jsonl,exact,13915153,79191d294f3e88be76e21964f54fb4885d8a33b47faf808d4ba422ac5d9b0d40
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/heuristic_fp_20/valid.jsonl,exact,213059,1df8dcc9785d21f79821dff5c30dc5418fdbc64f955617e84edc96366e0bb541
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/random_flip_10/metadata.json,json_without_generated_at_utc,1402,e5879e6e6931803caaa2380ac6a35cbd546291b98d0c93026cdf90d8fc69868a
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/random_flip_10/train.jsonl,exact,9415465,bf35840d9138608c59c1319cb7ef52c9e4defa296fb3cf2ac67e65d008443a30
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/random_flip_10/valid.jsonl,exact,212931,145532534fa95b04f7d5697911a3ded2ed7f007b3e763d56248278cf543d2178
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/random_flip_20/metadata.json,json_without_generated_at_utc,1402,92230abbb309ec380fd85d64e9198bca87570fbd55aeca77d8764f611096145e
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/random_flip_20/train.jsonl,exact,9416821,30d979f54c0e396e15853b48678e7a0661166473ee1d441e764520adcb45d769
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/random_flip_20/valid.jsonl,exact,212931,280ff36c691ca776e23762fe7eb3be89f6f90e15c8281cad530885d18dfa8f8c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/random_fp_10/metadata.json,json_without_generated_at_utc,1372,992853592504fb0082e33196d6fb4cf90b74412f49115025dadba0a1634ca57d
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/random_fp_10/train.jsonl,exact,11568547,4bd89b26193d659c90bf543cbf3fef64668cc11b9898f68d02e5341b785ed213
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/random_fp_10/valid.jsonl,exact,212675,aceda89a717882effa7b347778cdb9508e9e5a8e4ad544d90c052ba4aeee4804
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/random_fp_20/metadata.json,json_without_generated_at_utc,1376,3ee9a6bfafe62e59554a2108fd83ef616522669e4abf5b044de2e3eaa305b17e
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/random_fp_20/train.jsonl,exact,14127222,0a1d276030a992035f143c0501be8804968a9ce8ce51db3c16a9a6263b02715c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_3/random_fp_20/valid.jsonl,exact,212675,8d34e05c0280ee3648be7a82f602b239a75196347611cbc152c6480fdde24a34
