model,model_family,train_ratio,seed,condition,hyperparameter_name,hyperparameter_value,source_validation_mcc,source_metrics
linear_svm_class_weight_balanced,linear_svm,90/10,1,random_fp_20,C,1,0.24462500000000001,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,1,heuristic_fp_10,C,0.10000000000000001,0.41879300000000003,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,1,heuristic_fp_20,C,1,0.38562400000000002,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,2,clean,C,0.10000000000000001,0.53092700000000004,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,2,random_flip_10,C,0.10000000000000001,0.28651500000000002,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,2,random_flip_20,C,10,-0.052631999999999998,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,2,random_fp_10,C,0.10000000000000001,0.31872800000000001,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,2,random_fp_20,C,0.10000000000000001,0.34627400000000003,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,2,heuristic_fp_10,C,1,0.541489,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,2,heuristic_fp_20,C,10,0.49270599999999998,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,3,clean,C,1,0.55393800000000004,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,3,random_flip_10,C,0.10000000000000001,0.439388,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,3,random_flip_20,C,10,0.098693000000000003,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,3,random_fp_10,C,10,0.43133100000000002,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,3,random_fp_20,C,0.10000000000000001,0.29561500000000002,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,3,heuristic_fp_10,C,1,0.48112500000000002,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,3,heuristic_fp_20,C,1,0.36771399999999999,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,4,clean,C,10,0.47368399999999999,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,4,random_flip_10,C,1,0.31655100000000003,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,4,random_flip_20,C,10,-0.047926000000000003,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,4,random_fp_10,C,0.10000000000000001,0.40018900000000002,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,4,random_fp_20,C,10,0.323411,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,4,heuristic_fp_10,C,1,0.47519099999999997,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,4,heuristic_fp_20,C,0.10000000000000001,0.33443299999999998,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,5,clean,C,0.10000000000000001,0.510355,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,5,random_flip_10,C,0.10000000000000001,0.42594300000000002,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,5,random_flip_20,C,1,-0.117502,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,5,random_fp_10,C,10,0.38490000000000002,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,5,random_fp_20,C,10,0.35658499999999999,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,5,heuristic_fp_10,C,10,0.537327,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
linear_svm_class_weight_balanced,linear_svm,90/10,5,heuristic_fp_20,C,10,0.41201700000000002,results/model_experiments/linear_svm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
